,date,smp_max,smp_min,smp_mean,supply,year,month,day,dayofweek,temp_max,temp_min,temp_mean,ws_max,ws_min,ws_mean,wd_max,wd_min,wd_mean,humid_max,humid_min,humid_mean,landP_max,landP_min,landP_mean,seaP_max,seaP_min,seaP_mean,sfctemp_max,sfctemp_min,sfctemp_mean,stand_temp_max,stand_temp_min,stand_temp_mean
169,2018-07-20,237.49,138.49,164.65,88.53,2018,7,20,4,31.45,25.85,28.495833333333334,3.15,1.05,2.0520833333333335,240.0,35.0,122.08333333333333,84.0,58.5,71.6875,1006.0,1003.9000000000001,1004.8770833333333,1010.1,1008.0,1008.9520833333332,54.6,24.9,34.90625000000001,1.831203803803772,1.7646484156694946,1.6779195928677386
170,2018-07-21,188.67,137.9,156.28,84.71,2018,7,21,5,32.0,26.3,29.23125,4.9,0.7,3.060416666666667,240.0,50.0,95.625,92.5,62.0,78.52083333333333,1005.15,1003.0,1003.9020833333333,1009.05,1006.9,1007.8104166666668,46.5,26.8,33.44583333333333,1.9092004615223894,1.8686293540602747,1.7400031775603761
171,2018-07-22,188.06,137.65,153.98,79.81,2018,7,22,6,30.15,27.2,28.631250000000005,6.15,3.45,4.764583333333333,160.0,70.0,121.66666666666667,92.5,76.0,81.95833333333333,1004.65,1001.6,1002.9854166666668,1008.55,1005.5,1006.8854166666666,37.45,28.049999999999997,30.677083333333332,1.646848067377949,1.7837950473845114,1.8641703469456512
172,2018-07-23,194.48,138.01,164.75,90.07,2018,7,23,0,30.450000000000003,26.700000000000003,28.181249999999995,3.7,1.85,2.6979166666666665,190.0,170.0,175.0,93.0,73.5,85.54166666666667,1005.35,1003.65,1004.5270833333334,1009.25,1007.55,1008.4541666666669,51.7,27.200000000000003,34.62708333333334,1.6893916988608317,1.7201693173776869,1.7951885861760544
173,2018-07-24,191.64,138.41,160.71,89.97,2018,7,24,1,29.9,26.45,27.77291666666666,4.65,0.8,2.720833333333333,200.0,80.0,177.70833333333334,94.5,80.5,88.625,1004.9,1003.3499999999999,1004.3249999999999,1008.8499999999999,1007.25,1008.2333333333331,50.2,27.15,34.70833333333333,1.6113950411422138,1.6624348586677915,1.7606977057912552
174,2018-07-25,193.35,138.39,158.57,92.74,2018,7,25,2,29.9,26.15,27.89166666666667,4.85,0.7999999999999999,2.5187500000000003,240.0,90.0,195.41666666666666,95.5,79.5,88.0625,1004.9,1003.05,1004.1770833333331,1008.8,1007.0,1008.1395833333332,53.7,26.1,35.725,1.6113950411422138,1.6792249818640377,1.7193086493294967
175,2018-07-26,193.89,141.27,160.8,92.05,2018,7,26,3,30.1,25.549999999999997,27.783333333333335,3.25,0.6499999999999999,1.9395833333333334,285.0,100.0,230.83333333333334,96.0,78.5,87.60416666666667,1004.9,1002.35,1003.7979166666665,1009.0,1006.3,1007.8437500000001,55.45,26.75,36.01666666666667,1.6397574621308024,1.6639076764920246,1.6365305364059797
176,2018-07-27,190.02,138.48,161.61,93.11,2018,7,27,4,31.6,25.25,28.393749999999997,4.5,0.65,2.2354166666666666,285.0,100.0,214.16666666666666,94.0,73.5,84.08333333333333,1004.45,1001.8,1003.0875000000001,1008.6,1005.95,1007.2333333333331,54.9,26.25,36.177083333333336,1.8524756195452134,1.7502148009920202,1.5951414799442216
177,2018-07-28,193.6,137.79,155.69,88.82,2018,7,28,5,30.75,27.200000000000003,28.747916666666665,4.0,1.5,2.8875000000000006,305.0,35.0,182.5,94.0,80.5,86.41666666666667,1003.05,1000.2,1001.6562499999999,1007.4,1004.2,1005.8187499999999,52.95,27.0,36.00208333333334,1.7319353303437135,1.800290607015909,1.8641703469456516
178,2018-07-29,195.26,136.9,154.16,86.99,2018,7,29,6,31.9,26.55,28.972916666666674,4.25,1.2000000000000002,2.7125,285.0,35.0,167.91666666666666,96.5,75.0,87.41666666666667,1000.6,996.3,998.2520833333334,1004.75,1000.65,1002.4916666666669,57.849999999999994,28.0,37.0,1.8950192510280952,1.8321034720193219,1.774494057945175
179,2018-07-30,183.46,130.52,157.47,88.39,2018,7,30,0,30.9,27.5,28.57291666666666,5.7,1.2,3.539583333333334,280.0,45.0,78.33333333333333,87.0,74.0,80.41666666666667,999.55,996.45,997.8375,1003.7,1000.5,1001.8583333333332,45.95,27.9,33.59375,1.7532071460851546,1.7755472675688106,1.9055594034074097
180,2018-07-31,189.61,138.33,161.64,89.98,2018,7,31,1,31.25,26.7,28.724999999999998,5.35,2.25,3.5895833333333336,70.0,35.0,52.083333333333336,85.5,64.5,75.95833333333333,1000.1,997.8,999.0312499999999,1004.0999999999999,1001.95,1003.2500000000001,50.55,27.5,35.40416666666667,1.802841382815184,1.7970504078025986,1.795188586176054
181,2018-08-01,191.07,141.6,162.28,92.4,2018,8,1,2,31.200000000000003,26.8,28.904166666666665,5.5,2.4000000000000004,3.877083333333333,190.0,35.0,71.66666666666667,87.5,67.5,78.29166666666667,999.6500000000001,997.55,998.2229166666671,1003.65,1001.5999999999999,1002.3625000000002,50.6,27.549999999999997,35.212500000000006,1.7957507775680372,1.8223828743793893,1.8089849383299734
182,2018-08-02,192.35,141.75,162.43,92.27,2018,8,2,3,32.1,27.3,29.57708333333333,6.2,1.75,3.893750000000001,80.0,50.0,65.0,93.5,67.5,79.27083333333333,1001.4,999.2,1000.0979166666666,1005.3,1003.2,1003.9979166666667,49.1,27.450000000000003,34.608333333333334,1.9233816720166836,1.9175269058247775,1.877966699099571
183,2018-08-03,189.78,141.77,161.79,89.04,2018,8,3,4,29.25,27.5,28.158333333333335,6.15,2.4,4.385416666666667,225.0,100.0,143.33333333333334,94.0,80.5,86.89583333333333,1004.6500000000001,1000.95,1002.3750000000001,1008.55,1004.85,1006.2854166666667,36.599999999999994,28.2,30.27291666666667,1.5192171729293025,1.7169291181643773,1.9055594034074097
184,2018-08-04,195.55,142.01,162.27,88.3,2018,8,4,5,30.35,26.799999999999997,28.37291666666667,4.65,1.1,2.6645833333333333,250.0,170.0,190.625,95.5,81.0,89.20833333333333,1005.7,1003.65,1004.6458333333334,1009.6,1007.55,1008.5604166666668,52.1,27.0,35.2,1.6752104883665375,1.7472691653435568,1.808984938329973
185,2018-08-05,188.12,141.66,157.76,87.44,2018,8,5,6,31.55,25.9,28.68541666666667,4.05,0.6,2.15625,320.0,80.0,222.5,93.0,75.0,85.83333333333333,1005.2,1002.75,1004.1520833333335,1009.4,1006.95,1008.3104166666667,48.55,26.4,34.545833333333334,1.8453850142980661,1.7914537000705175,1.684817768944698
186,2018-08-06,182.5,140.03,166.06,94.94,2018,8,6,0,31.25,27.15,29.062500000000004,3.9000000000000004,0.9500000000000001,2.6500000000000004,280.0,135.0,222.70833333333334,91.5,75.5,84.0625,1003.25,1001.35,1002.4729166666666,1007.45,1005.3,1006.59375,54.85,27.9,36.26874999999999,1.802841382815184,1.8447697053077168,1.8572721708686915
187,2018-08-07,194.44,141.77,159.01,94.05,2018,8,7,1,30.950000000000003,27.25,28.891666666666666,4.0,0.9500000000000001,2.347916666666666,240.0,60.0,105.0,86.5,74.0,81.16666666666667,1003.8499999999999,1002.05,1002.8916666666665,1007.9000000000001,1006.2,1006.9666666666667,42.05,27.85,33.10625,1.7602977513323022,1.8206154929903111,1.871068523022611
188,2018-08-08,192.27,141.81,166.09,93.7,2018,8,8,2,31.15,26.7,28.820833333333336,4.95,1.25,2.6687499999999997,250.0,35.0,121.45833333333333,89.0,67.5,76.97916666666667,1003.75,1001.7,1002.7520833333334,1007.85,1005.8,1006.8125,46.2,26.8,34.1875,1.7886601723208897,1.810600331785534,1.795188586176054
189,2018-08-09,183.46,141.77,166.85,93.81,2018,8,9,3,30.95,27.049999999999997,28.841666666666665,3.6,1.35,2.4520833333333334,270.0,35.0,167.29166666666666,93.0,71.0,85.8125,1002.3,999.45,1001.0395833333333,1006.3499999999999,1003.5999999999999,1005.1104166666665,46.7,28.5,34.518750000000004,1.7602977513323017,1.8135459674339973,1.8434758187147717
190,2018-08-10,195.84,141.77,163.26,94.18,2018,8,10,4,31.9,26.75,28.989583333333332,4.15,1.2,2.2083333333333335,280.0,20.0,151.66666666666666,91.5,75.5,84.52083333333333,1000.7,998.35,999.5104166666666,1004.75,1002.3,1003.5395833333332,46.15,27.25,34.30416666666667,1.8950192510280952,1.834459980538092,1.8020867622530137
191,2018-08-11,195.58,141.87,159.61,86.47,2018,8,11,5,31.200000000000003,27.4,28.754166666666666,5.05,1.35,3.2979166666666657,80.0,50.0,66.25,91.0,72.5,83.08333333333333,1000.9000000000001,999.05,999.7541666666667,1004.8,1003.0,1003.6708333333332,42.75,28.75,33.75416666666667,1.7957507775680372,1.8011742977104486,1.89176305125349
192,2018-08-12,172.46,141.67,156.64,85.67,2018,8,12,6,31.8,27.35,29.212500000000006,5.0,2.5,3.9124999999999996,140.0,70.0,101.875,94.0,71.0,82.875,1004.2,1000.0,1001.6208333333334,1008.1,1003.9,1005.5208333333331,40.4,27.85,32.302083333333336,1.8808380405338014,1.8659782819766582,1.8848648751765307
193,2018-08-13,190.77,136.36,166.37,94.15,2018,8,13,0,31.7,27.85,29.287500000000005,5.550000000000001,2.55,4.047916666666667,160.0,90.0,118.125,93.0,73.5,82.77083333333333,1006.5,1003.9,1005.1645833333332,1010.4,1007.8,1009.0791666666668,44.7,28.05,33.06458333333333,1.8666568300395072,1.8765825703111285,1.9538466359461282
194,2018-08-14,193.17,141.77,164.43,94.66,2018,8,14,1,32.7,27.85,30.137500000000003,4.35,1.35,2.6208333333333336,170.0,70.0,120.0,87.5,60.0,72.64583333333333,1006.3,1003.85,1005.1666666666665,1010.2,1007.75,1009.0770833333331,48.75,27.5,34.170833333333334,2.0084689349824485,1.9967645047684608,1.9538466359461282
195,2018-08-15,194.22,141.68,163.58,90.4,2018,8,15,2,32.15,27.6,29.574999999999992,5.25,1.75,3.3083333333333322,135.0,60.0,95.83333333333333,94.5,64.0,79.5,1004.4,1000.8499999999999,1002.2895833333332,1008.5,1004.75,1006.2375000000001,47.2,28.0,34.212500000000006,1.9304722772638303,1.9172323422599304,1.9193557555613294
196,2018-08-16,195.4,141.45,159.37,85.75,2018,8,16,3,28.05,26.15,27.331249999999997,7.0,3.35,5.016666666666667,110.0,70.0,84.16666666666667,95.0,86.0,90.22916666666667,1003.65,1000.1,1001.0895833333334,1007.55,1004.0,1004.989583333333,29.15,26.65,27.77083333333334,1.3490426469977739,1.5999873829203544,1.7193086493294967
197,2018-08-17,195.1,141.81,159.15,76.87,2018,8,17,4,27.9,25.2,26.556250000000006,7.4,3.1500000000000004,5.783333333333332,80.0,70.0,72.91666666666667,92.0,64.0,77.41666666666667,1006.3499999999999,1003.55,1004.6354166666666,1010.3,1007.5,1008.5625,31.65,24.549999999999997,27.05208333333333,1.3277708312563326,1.4904097367974936,1.5882433038672619
198,2018-08-18,180.96,142.06,157.84,75.66,2018,8,18,5,29.05,24.3,26.33125,5.4,2.4,3.591666666666667,90.0,50.0,70.83333333333333,82.0,66.5,74.02083333333333,1006.85,1004.3499999999999,1005.7916666666665,1010.75,1008.25,1009.7208333333334,40.0,23.4,29.22083333333333,1.4908547519407145,1.4585968717940812,1.4640761344819868
199,2018-08-19,188.58,141.97,150.05,78.31,2018,8,19,6,29.549999999999997,24.35,26.89166666666667,4.15,1.3,2.4916666666666667,215.0,60.0,114.375,84.5,60.0,76.54166666666667,1007.0999999999999,1004.3499999999999,1005.7999999999998,1011.05,1008.3,1009.7458333333333,38.25,24.2,29.88333333333334,1.5617608044121845,1.537834470737764,1.4709743105589466
200,2018-08-20,193.76,140.67,160.14,85.18,2018,8,20,0,29.9,26.3,27.78125,4.75,1.25,2.8749999999999996,190.0,135.0,174.16666666666666,90.0,70.0,79.91666666666667,1005.55,1001.2,1003.1020833333336,1009.5,1005.3,1007.1041666666665,43.75,26.55,32.13333333333333,1.6113950411422138,1.663613112927178,1.7400031775603761
201,2018-08-21,178.02,139.98,156.51,85.92,2018,8,21,1,30.2,24.65,27.535416666666666,4.4,1.2,2.5208333333333335,250.0,45.0,146.25,87.0,69.0,78.10416666666667,1001.15,997.95,999.81875,1005.2,1002.2,1003.8270833333332,50.1,24.2,32.76875000000001,1.6539386726250962,1.6288546122753025,1.5123633670207046
202,2018-08-22,180.84,140.76,151.56,84.2,2018,8,22,2,30.5,26.0,27.966666666666665,12.2,2.1,6.214583333333333,135.0,45.0,70.20833333333333,93.0,72.5,81.25,998.25,989.0,994.6770833333335,1002.45,992.9,998.9145833333336,37.6,25.15,29.5625,1.6964823041079784,1.6898292701985078,1.6986141210986176
203,2018-08-23,186.53,133.68,154.32,71.37,2018,8,23,3,25.95,23.799999999999997,24.933333333333337,15.05,10.15,12.029166666666663,250.0,80.0,172.70833333333334,98.5,93.5,95.79166666666667,989.15,980.0,983.7666666666665,993.05,984.25,987.7270833333333,25.15,24.15,24.70625,1.0512372266175982,1.2609447197821448,1.3950943737123889
204,2018-08-24,182.2,136.66,161.45,78.36,2018,8,24,4,27.9,23.9,25.57916666666667,10.35,0.6499999999999999,5.010416666666667,290.0,225.0,255.625,97.5,84.0,91.64583333333333,1004.5,987.25,997.5499999999997,1008.55,991.2,1001.8624999999997,34.900000000000006,23.799999999999997,27.325000000000003,1.3277708312563326,1.3522594248845299,1.4088907258663086
205,2018-08-25,152.62,140.98,146.93,77.62,2018,8,25,5,28.7,23.4,25.735416666666666,3.0,0.55,1.5354166666666667,205.0,25.0,93.125,98.5,85.5,92.52083333333333,1006.0,1003.7,1004.9708333333333,1009.95,1007.75,1008.9479166666669,35.65,23.799999999999997,27.887499999999992,1.4412205152106852,1.3743516922480097,1.339908965096711
206,2018-08-26,181.71,140.6,152.21,77.68,2018,8,26,6,28.8,25.9,26.916666666666668,3.2,1.2,2.0354166666666664,205.0,125.0,180.83333333333334,98.5,83.5,92.08333333333333,1007.4,1005.1,1006.1583333333332,1011.35,1009.05,1010.0958333333333,36.25,25.65,29.14791666666666,1.4554017257049794,1.5413692335159208,1.684817768944698
207,2018-08-27,174.47,140.21,158.96,86.16,2018,8,27,0,28.799999999999997,25.45,26.920833333333334,4.4,1.35,2.6062499999999997,240.0,180.0,210.41666666666666,97.0,84.5,92.27083333333333,1009.0,1006.4000000000001,1007.9500000000002,1013.05,1010.35,1011.9645833333333,41.05,25.75,29.92708333333334,1.455401725704979,1.5419583606456135,1.6227341842520604
208,2018-08-28,188.05,137.36,160.68,85.52,2018,8,28,1,29.0,25.75,27.15625,4.35,1.65,2.63125,230.0,170.0,206.04166666666666,96.5,81.5,90.85416666666667,1009.7,1008.05,1008.93125,1013.6,1011.95,1012.8791666666666,44.8,25.7,31.42708333333334,1.4837641466935674,1.5752440434732569,1.664123240713819
209,2018-08-29,182.67,133.71,160.84,85.31,2018,8,29,2,29.5,25.45,27.114583333333332,3.5500000000000003,0.6499999999999999,2.066666666666667,275.0,90.0,187.5,96.5,82.0,90.64583333333333,1008.75,1005.7,1007.0187500000001,1012.7,1009.7,1010.96875,41.65,25.0,30.735416666666666,1.5546701991650378,1.5693527721763287,1.6227341842520604
210,2018-08-30,174.29,134.14,159.08,87.98,2018,8,30,3,29.35,25.75,27.306250000000002,5.95,2.05,3.579166666666667,250.0,200.0,222.29166666666666,96.5,81.0,90.625,1009.0,1006.95,1007.6437500000001,1012.95,1010.9,1011.7145833333333,45.45,26.1,31.84375,1.533398383423597,1.5964526201421982,1.664123240713819
211,2018-08-31,173.88,130.84,157.16,87.9,2018,8,31,4,29.8,25.75,27.46666666666667,5.95,1.95,4.008333333333333,250.0,215.0,234.375,96.0,79.0,89.5625,1009.2,1005.5,1007.4375,1013.2,1009.8499999999999,1011.5354166666665,45.0,26.0,31.962500000000002,1.59721383064792,1.6191340146353714,1.664123240713819
212,2018-09-01,191.98,138.09,159.37,77.7,2018,9,1,5,26.45,23.5,25.245833333333334,4.45,1.45,2.854166666666666,250.0,50.0,162.5,97.5,91.0,95.0625,1007.1500000000001,1004.05,1005.4416666666667,1011.3,1008.0,1009.4437499999999,30.15,24.15,26.993750000000002,1.1221432790890686,1.3051292545091049,1.3537053172506308
213,2018-09-02,192.16,144.57,160.98,75.6,2018,9,2,6,27.8,23.0,25.127083333333328,3.6500000000000004,0.8999999999999999,2.3895833333333334,250.0,60.0,146.875,98.0,85.0,93.08333333333333,1006.25,1001.9,1003.5354166666666,1010.2,1005.8,1007.4770833333337,36.95,23.6,27.450000000000003,1.3135896207620388,1.2883391313128592,1.2847235564810335
214,2018-09-03,184.94,146.21,164.31,80.97,2018,9,3,0,28.35,24.7,26.302083333333343,4.9,1.1,3.010416666666666,240.0,90.0,210.0,97.0,83.0,92.91666666666667,1002.15,995.3499999999999,999.3729166666667,1006.1,999.5,1003.3729166666666,33.2,25.15,27.762500000000003,1.391586278480656,1.4544729818862328,1.5192615430976644
215,2018-09-04,197.9,144.31,167.35,77.07,2018,9,4,1,28.2,23.7,25.752083333333328,6.35,2.3,4.283333333333332,350.0,135.0,248.125,96.0,67.5,81.77083333333333,999.6,990.75,994.2437500000001,1003.8,995.7,998.8020833333334,35.45,22.55,27.05208333333333,1.3703144627392148,1.3767082007667801,1.3812980215584696
216,2018-09-05,182.72,142.5,165.95,76.07,2018,9,5,2,28.049999999999997,22.450000000000003,25.097916666666663,4.9,0.9,2.9895833333333326,325.0,110.0,250.0,85.0,64.0,75.79166666666667,1003.0999999999999,999.75,1001.6395833333332,1007.25,1004.0,1005.7895833333333,37.45,20.549999999999997,26.502083333333335,1.3490426469977734,1.2842152414050096,1.2088436196344767
217,2018-09-06,183.49,145.52,163.21,74.66,2018,9,6,3,26.5,23.6,24.774999999999995,2.85,0.95,1.6770833333333337,305.0,100.0,223.33333333333334,83.5,72.5,77.91666666666667,1004.05,1002.2,1003.1104166666668,1008.1,1006.3,1007.1375000000002,30.1,21.5,25.281249999999996,1.1292338843362157,1.238557888853817,1.3675016694045505
218,2018-09-07,187.05,143.98,160.74,72.23,2018,9,7,4,24.75,20.9,23.179166666666664,5.15,0.6,2.3124999999999996,315.0,35.0,224.79166666666666,98.5,78.0,87.66666666666667,1007.0,1000.9000000000001,1003.2979166666665,1011.25,1004.95,1007.4416666666666,27.549999999999997,21.6,23.812500000000004,0.8810627006860695,1.012922198181472,0.9950001612487244
219,2018-09-08,182.17,146.63,163.1,64.52,2018,9,8,5,23.35,19.5,21.758333333333336,4.0,1.05,2.0354166666666664,270.0,20.0,116.45833333333333,82.5,57.0,66.72916666666667,1009.4,1006.8,1008.0979166666666,1013.7,1011.3,1012.4500000000003,27.35,17.95,21.152083333333334,0.6825257537659528,0.8120298469562257,0.8018512310938519
220,2018-09-09,192.99,134.33,160.6,64.55,2018,9,9,6,25.45,19.35,22.399999999999995,4.35,1.55,2.566666666666667,360.0,45.0,169.58333333333334,78.0,55.0,66.22916666666667,1012.8499999999999,1008.95,1010.3958333333334,1017.3,1013.3499999999999,1014.7833333333334,34.900000000000006,17.35,22.939583333333335,0.9803311741461279,0.9027554249289169,0.7811567028629729
221,2018-09-10,181.2,142.27,164.46,66.27,2018,9,10,0,25.35,20.25,22.849999999999998,5.300000000000001,1.6,3.4395833333333337,270.0,50.0,100.83333333333333,78.0,55.5,67.14583333333333,1015.6,1012.8499999999999,1014.2624999999998,1019.65,1017.25,1018.3541666666669,36.099999999999994,18.45,23.562500000000004,0.9661499636518341,0.9663811549357405,0.905323872248248
222,2018-09-11,159.39,136.48,153.44,67.07,2018,9,11,1,24.9,21.15,22.57708333333333,6.199999999999999,3.0999999999999996,4.35625,100.0,60.0,76.66666666666667,86.0,63.5,74.33333333333333,1015.3,1011.95,1013.6625,1019.35,1015.95,1017.7125,30.65,19.549999999999997,23.16666666666667,0.9023345164275105,0.9277933279408616,1.029491041633523
223,2018-09-12,161.79,140.2,154.31,70.07,2018,9,12,2,24.9,21.6,23.216666666666665,4.45,2.3,3.3249999999999997,90.0,50.0,73.33333333333333,95.5,82.0,87.27083333333333,1012.6500000000001,1010.5,1011.5583333333334,1016.6,1014.5,1015.5583333333333,28.05,20.85,23.695833333333336,0.9023345164275105,1.0182243423487076,1.091574626326161
224,2018-09-13,182.81,88.82,159.42,69.73,2018,9,13,3,24.3,22.5,23.433333333333326,4.85,1.7999999999999998,3.329166666666666,180.0,70.0,110.625,99.5,93.5,97.5625,1011.25,1008.55,1009.7791666666666,1015.3,1012.5,1013.7833333333334,24.1,22.7,23.375,0.8172472534617463,1.0488589530927328,1.215741795711436
225,2018-09-14,164.46,88.86,152.8,73.81,2018,9,14,4,26.5,23.55,24.760416666666668,4.15,1.45,2.8104166666666663,295.0,180.0,242.91666666666666,99.5,86.5,93.9375,1009.7,1007.2,1008.2708333333334,1013.7,1011.3,1012.2604166666669,32.5,23.4,26.162499999999998,1.1292338843362157,1.236495943899893,1.3606034933275906
226,2018-09-15,202.18,146.58,156.98,71.67,2018,9,15,5,27.45,22.9,24.866666666666664,3.8,1.15,2.4145833333333333,315.0,55.0,238.125,98.5,80.5,90.45833333333333,1011.4000000000001,1009.0,1010.0979166666665,1015.55,1013.0,1014.3541666666665,36.45,22.9,26.647916666666664,1.2639553840320092,1.251518685707059,1.2709272043271138
227,2018-09-16,192.15,59.25,149.37,70.28,2018,9,16,6,27.35,22.75,24.97916666666667,3.5999999999999996,0.5,1.8937500000000005,285.0,25.0,165.83333333333334,93.0,77.5,85.625,1013.15,1010.7,1011.5479166666665,1017.3,1014.8499999999999,1015.7708333333335,38.4,21.7,27.362499999999997,1.2497741735377155,1.267425118208766,1.2502326760962348
228,2018-09-17,165.94,57.35,142.54,71.83,2018,9,17,0,25.65,22.45,23.78333333333333,3.5,0.5,1.6208333333333336,270.0,20.0,139.375,94.5,80.5,88.8125,1014.05,1012.0999999999999,1012.8916666666665,1018.1,1016.1500000000001,1017.0583333333333,33.35,22.85,25.29791666666667,1.008693595134716,1.0983456319869294,1.2088436196344763
229,2018-09-18,175.98,136.16,161.28,71.48,2018,9,18,1,27.1,23.049999999999997,24.581250000000008,3.3,0.65,1.95625,360.0,35.0,186.66666666666666,92.5,58.5,74.14583333333333,1013.8,1011.0,1012.4041666666667,1018.0,1015.3,1016.6416666666668,40.8,22.4,27.200000000000006,1.2143211473019804,1.2111634773231033,1.2916217325579928
230,2018-09-19,202.38,148.84,164.38,69.06,2018,9,19,2,24.85,21.0,23.049999999999997,2.9,0.9,1.7374999999999998,225.0,35.0,116.45833333333333,86.5,59.5,71.75,1011.15,1006.75,1009.5625,1015.55,1010.75,1013.6979166666666,28.4,21.75,23.5625,0.8952439111803638,0.9946592571609951,1.008796513402644
231,2018-09-20,202.36,148.84,168.13,75.67,2018,9,20,3,27.55,22.9,25.00416666666666,5.55,0.75,2.6750000000000003,315.0,50.0,217.91666666666666,98.5,87.5,94.83333333333333,1006.25,1002.8,1004.2354166666665,1010.2,1007.05,1008.3604166666664,29.75,22.549999999999997,25.77291666666667,1.2781365945263035,1.270959880986921,1.2709272043271138
232,2018-09-21,173.15,154.78,163.15,75.01,2018,9,21,4,26.799999999999997,23.25,24.458333333333332,6.15,0.8500000000000001,3.1104166666666675,315.0,65.0,200.625,99.0,81.0,91.08333333333333,1008.3,1001.85,1004.1187499999997,1012.75,1006.5,1008.4541666666665,31.85,22.5,25.36458333333334,1.1717775158190975,1.1937842269971641,1.319214436865832
233,2018-09-22,202.69,155.17,168.32,67.86,2018,9,22,5,26.799999999999997,22.200000000000003,24.004166666666674,2.8,0.8500000000000001,1.8562500000000004,305.0,50.0,202.29166666666666,89.5,62.0,77.60416666666667,1012.9000000000001,1008.55,1011.3000000000002,1017.0,1012.95,1015.5041666666667,33.150000000000006,20.8,24.887500000000003,1.1717775158190975,1.1295693698606493,1.174352739249678
234,2018-09-23,181.03,148.72,166.88,64.43,2018,9,23,6,25.950000000000003,21.5,23.625,3.2,0.8500000000000001,2.004166666666667,350.0,160.0,244.79166666666666,84.0,64.0,73.5625,1013.3,1010.85,1012.2354166666665,1017.3,1015.0,1016.3937500000001,33.0,19.2,24.231249999999992,1.0512372266175987,1.075958801058603,1.0777782741722415
235,2018-09-24,202.45,148.72,159.74,55.95,2018,9,24,0,23.1,18.700000000000003,21.543750000000003,3.95,1.4,2.506250000000001,350.0,55.0,115.83333333333333,72.0,58.0,63.791666666666664,1014.75,1012.5,1013.4270833333331,1019.2,1016.8,1017.9812499999999,25.450000000000003,17.2,21.041666666666668,0.6470727275302176,0.7816897997770461,0.6914804138624966
236,2018-09-25,203.75,148.72,163.38,59.69,2018,9,25,1,22.9,16.700000000000003,20.45208333333333,5.25,1.75,3.8375,260.0,35.0,105.83333333333333,73.5,45.5,61.9375,1014.05,1010.95,1012.5812499999998,1018.5,1015.15,1016.9437499999999,35.1,15.549999999999999,21.702083333333334,0.6187103065416292,0.6273384917975299,0.4155533707841071
237,2018-09-26,181.36,148.72,165.43,62.48,2018,9,26,2,25.0,20.65,22.14375,6.550000000000001,2.85,5.147916666666668,90.0,50.0,75.41666666666667,81.0,63.0,71.14583333333333,1012.5,1009.85,1011.3812500000004,1016.6,1014.35,1015.5208333333334,30.6,17.8,22.220833333333342,0.9165157269218047,0.8665241064528101,0.9605092808639257
238,2018-09-27,174.3,156.65,164.26,64.55,2018,9,27,3,23.700000000000003,18.799999999999997,21.26458333333333,5.15,2.95,4.056250000000001,100.0,50.0,79.16666666666667,78.5,65.0,70.27083333333333,1013.0,1010.9000000000001,1011.8145833333333,1017.05,1015.0,1015.9458333333332,32.45,17.25,22.083333333333332,0.7321599904959822,0.7422182820876273,0.7052767660164152
239,2018-09-28,197.92,148.84,172.56,65.37,2018,9,28,4,24.6,19.799999999999997,22.075,4.75,2.6,3.7729166666666654,110.0,50.0,76.45833333333333,81.5,64.5,73.79166666666667,1012.6,1010.15,1011.504166666667,1016.85,1014.1,1015.5916666666666,32.45,17.95,23.04375,0.8597908849446286,0.8568035088128785,0.84324028755561
240,2018-09-29,198.46,148.66,169.26,62.83,2018,9,29,5,22.2,18.15,20.337499999999995,6.4,2.95,4.5125,100.0,60.0,73.75,90.5,77.0,85.3125,1010.6500000000001,1002.55,1006.9250000000002,1014.75,1006.9000000000001,1011.1187499999997,20.9,19.25,20.302083333333332,0.5194418330815708,0.6111374957309773,0.6156004770159389
241,2018-09-30,200.6,148.72,162.18,61.44,2018,9,30,6,24.549999999999997,19.549999999999997,21.481250000000003,6.8,4.25,5.485416666666667,340.0,20.0,194.16666666666666,86.5,55.5,68.9375,1004.25,997.1,999.9041666666667,1008.4,1002.2,1004.6916666666667,32.8,17.45,22.099999999999998,0.8527002796974811,0.772852892831654,0.8087494071708112
242,2018-10-01,177.51,145.83,162.93,63.94,2018,10,1,0,22.9,18.75,20.260416666666668,7.199999999999999,3.05,4.637500000000001,350.0,270.0,307.0833333333333,69.0,51.0,57.875,1011.3499999999999,1005.0,1007.4791666666666,1015.55,1009.25,1011.7104166666664,33.4,15.55,21.38541666666666,0.6187103065416292,0.6002386438316613,0.6983785899394559
243,2018-10-02,179.15,145.83,160.02,64.02,2018,10,2,1,22.700000000000003,17.95,20.097916666666663,3.5,2.0,2.8187499999999996,340.0,35.0,217.70833333333334,74.0,50.5,63.916666666666664,1015.25,1011.3,1013.0854166666668,1019.6500000000001,1015.5999999999999,1017.5104166666669,33.900000000000006,16.2,21.312500000000004,0.5903478855530416,0.577262685773641,0.5880077727081
244,2018-10-03,195.92,144.98,156.42,62.83,2018,10,3,2,21.450000000000003,16.6,18.964583333333334,3.75,1.0499999999999998,2.275,295.0,50.0,174.375,72.0,54.5,63.9375,1017.5,1014.95,1016.2270833333333,1021.8,1019.35,1020.6125000000001,35.400000000000006,15.05,21.1375,0.41308275437436576,0.4170201064971981,0.4017570186301874
